Código IBGE;Município;UF;Operadora;Tecnologia;% área coberta;% moradores cobertos;% domicílios cobertos;Área km2;Moradores;Domicílios
2907103;Carinhanha;BA;Todas;4G;6,19;52,00;54,26;2737,19715;28285;7294
1300680;Boa Vista do Ramos;AM;Todas;4G;6,19;52,87;54,27;2586,846934;14870;2738
2101806;Benedito Leite;MA;Todas;4G;6,19;52,85;51,34;1781,759895;5450;1419
2609303;Mirandiba;PE;Todas;4G;6,20;47,88;49,27;821,679731;14260;3586
5213087;Minaçu;GO;Todas;4G;6,21;84,42;83,94;2860,735345;30862;9749
1600212;Cutias;AP;Todas;4G;6,22;55,01;57,01;2114,23949;4676;1032
2921906;Mucugê;BA;Todas;4G;6,23;32,45;34,21;2455,037201;10508;3056
1100346;Alvorada D'Oeste;RO;Todas;4G;6,26;53,92;55,23;3029,207111;16695;5011
2911808;Guaratinga;BA;Todas;4G;6,26;47,10;46,43;2325,386164;22098;6718
1100452;Buritis;RO;Todas;4G;6,27;72,42;73,19;3265,818379;32218;9476
3155108;Rio do Prado;MG;Todas;4G;6,30;53,94;55,77;479,815013;5197;1545
2403004;Cruzeta;RN;Todas;4G;6,31;0,96;0,89;295,830396;7935;2449
1200252;Epitaciolândia;AC;Todas;4G;6,33;72,41;74,05;1654,764769;15026;4391
5103502;Diamantino;MT;Todas;4G;6,33;79,99;80,16;8230,097097;20160;5887
5105176;Juruena;MT;Todas;4G;6,33;62,76;63,98;2779,015895;11173;3184
3150604;Piracema;MG;Todas;4G;6,36;4,08;3,79;280,335335;6370;2117
3137304;Lagoa dos Patos;MG;Todas;4G;6,36;74,80;73,20;600,546773;4218;1190
3146552;Pai Pedro;MG;Todas;4G;6,37;34,60;38,19;839,804984;5917;1635
4106803;Cruz Machado;PR;Todas;4G;6,37;36,18;38,08;1478,350423;17991;5162
3109451;Cabeceira Grande;MG;Todas;4G;6,38;45,62;44,10;1031,40886;6439;2134
5205521;Colinas do Sul;GO;Todas;4G;6,39;64,68;62,68;1708,193168;3399;1086
3122405;Divisa Nova;MG;Todas;4G;6,40;73,24;73,00;216,954688;5749;1774
2203206;Curimatá;PI;Todas;4G;6,41;68,14;69,33;2337,52076;10752;2929
1505551;Pau D'Arco;PA;Todas;4G;6,44;62,47;62,60;1671,417848;6007;1646
2103307;Codó;MA;Todas;4G;6,45;72,06;72,33;4361,348947;117874;29571
5004304;Iguatemi;MS;Todas;4G;6,45;76,13;76,80;2946,516124;14767;4613
2602506;Brejinho;PE;Todas;4G;6,47;2,07;1,91;106,275892;7299;2131
1720150;São Félix do Tocantins;TO;Todas;4G;6,47;67,09;63,80;1908,677938;1437;345
1503457;Ipixuna do Pará;PA;Todas;4G;6,48;28,16;29,76;5215,555815;51237;11382
2918456;Jucuruçu;BA;Todas;4G;6,50;25,64;26,95;1457,856285;10245;3004
4106852;Cruzmaltina;PR;Todas;4G;6,51;2,46;2,40;312,298935;3158;1053
5204805;Campo Alegre de Goiás;GO;Todas;4G;6,53;75,28;74,06;2462,992862;6017;1926
3145307;Novo Cruzeiro;MG;Todas;4G;6,54;33,62;37,50;1702,981336;30667;7944
2109700;Sambaíba;MA;Todas;4G;6,55;54,91;54,50;2478,694161;5486;1369
2933604;Xique-Xique;BA;Todas;4G;6,55;75,61;76,46;5502,321916;45461;11618
2612802;Santa Terezinha;PE;Todas;4G;6,56;27,83;27,77;195,585649;10981;3016
2206951;Novo Santo Antônio;PI;Todas;4G;6,58;33,02;35,86;481,710994;3251;913
3137007;Ladainha;MG;Todas;4G;6,59;24,08;27,00;866,289568;16949;4266
1508357;Vitória do Xingu;PA;Todas;4G;6,59;43,11;44,41;3089,53664;13360;2976
3111101;Campina Verde;MG;Todas;4G;6,59;75,42;74,56;3650,750471;18812;6544
3153202;Presidente Juscelino;MG;Todas;4G;6,59;49,15;46,76;695,882239;3908;1177
1508407;Xinguara;PA;Todas;4G;6,61;79,20;78,81;3779,346156;40241;11438
4311718;Maçambará;RS;Todas;4G;6,62;46,36;47,40;1682,81923;4721;1489
1100122;Ji-Paraná;RO;Todas;4G;6,63;91,49;92,04;6896,738346;115834;35567
3120300;Cristália;MG;Todas;4G;6,65;55,13;59,34;840,702268;5740;1480
2905909;Campo Alegre de Lourdes;BA;Todas;4G;6,67;35,10;36,92;2781,124644;28052;7613
1508308;Viseu;PA;Todas;4G;6,68;46,05;46,60;4915,035886;56573;12358
2107100;Morros;MA;Todas;4G;6,71;54,57;57,81;1715,180523;17755;3772
4311130;Jari;RS;Todas;4G;6,72;20,25;20,75;856,456977;3574;1211
4321634;Três Arroios;RS;Todas;4G;6,74;4,71;4,52;148,58231;2850;947
5108055;Terra Nova do Norte;MT;Todas;4G;6,77;53,74;54,51;2562,246849;11265;3572
2923704;Paratinga;BA;Todas;4G;6,79;39,02;40,88;2614,776059;29483;7211
5007802;Selvíria;MS;Todas;4G;6,80;76,43;75,54;3258,327874;6230;1989
2919900;Macururé;BA;Todas;4G;6,81;39,25;39,84;2294,274491;8057;2098
2312205;Santa Quitéria;CE;Todas;4G;6,82;48,60;50,39;4260,478463;42712;11841
2919801;Macaúbas;BA;Todas;4G;6,86;36,77;40,04;2994,148116;47017;12102
4302303;Bom Jesus;RS;Todas;4G;6,87;74,88;74,92;2624,670599;11503;3827
5000609;Amambai;MS;Todas;4G;6,88;88,81;88,51;4202,323988;34359;10682
3127339;Gameleiras;MG;Todas;4G;6,90;37,29;36,65;1733,202625;5114;1475
1100056;Cerejeiras;RO;Todas;4G;6,90;89,21;89,46;2783,226687;16946;5348
5108857;Nova Marilândia;MT;Todas;4G;6,91;71,67;71,52;1939,799092;2946;922
2928109;Santa Maria da Vitória;BA;Todas;4G;6,92;59,26;61,58;1966,860555;40242;11126
2504074;Caraúbas;PB;Todas;4G;6,92;3,52;3,52;497,206575;3881;1191
1505205;Oeiras do Pará;PA;Todas;4G;6,95;44,60;47,48;3852,280349;28593;5469
5100300;Alto Araguaia;MT;Todas;4G;6,99;87,22;86,19;5514,527447;15481;5133
4106456;Coronel Domingos Soares;PR;Todas;4G;7,04;30,14;31,04;1576,218847;7210;2055
3144375;Natalândia;MG;Todas;4G;7,04;76,55;78,17;468,659527;3256;1042
3119500;Coronel Murta;MG;Todas;4G;7,05;61,85;62,89;815,412908;9104;2532
2205524;Júlio Borges;PI;Todas;4G;7,07;33,71;35,64;1297,126531;5339;1359
5212253;Lagoa Santa;GO;Todas;4G;7,07;63,85;64,14;458,868808;1242;432
1100023;Ariquemes;RO;Todas;4G;7,08;86,53;86,30;4426,543895;89737;27166
3100609;Água Boa;MG;Todas;4G;7,09;52,97;54,87;1320,267529;15139;4164
5201504;Aporé;GO;Todas;4G;7,10;70,29;69,53;2900,164464;3778;1262
2925402;Potiraguá;BA;Todas;4G;7,15;88,88;87,02;985,48473;9778;2808
2607000;Inajá;PE;Todas;4G;7,16;48,31;55,71;1182,549197;19057;4161
1100601;Cacaulândia;RO;Todas;4G;7,17;40,57;41,17;1961,775767;5726;1692
2903904;Bom Jesus da Lapa;BA;Todas;4G;7,18;67,00;67,82;4200,120753;62944;16344
5202155;Araguapaz;GO;Todas;4G;7,19;72,89;73,74;2193,702159;7456;2568
5105903;Nobres;MT;Todas;4G;7,20;83,84;83,19;3892,057693;14851;4478
2311405;Quixeramobim;CE;Todas;4G;7,22;55,43;56,40;3275,62977;71585;20476
1506401;Santa Cruz do Arari;PA;Todas;4G;7,23;89,86;87,43;1076,639045;8151;1501
5205901;Corumbaíba;GO;Todas;4G;7,24;78,72;76,84;1883,665107;8106;2677
2914000;Ipirá;BA;Todas;4G;7,25;50,73;53,20;3060,264159;59200;17055
1503044;Floresta do Araguaia;PA;Todas;4G;7,25;58,73;59,52;3444,361915;17731;4841
2911303;Gentio do Ouro;BA;Todas;4G;7,25;39,38;38,23;3699,866951;10611;2976
1600253;Itaubal;AP;Todas;4G;7,26;43,63;44,48;1703,965775;4229;948
5003108;Corguinho;MS;Todas;4G;7,27;44,34;44,01;2639,850216;4759;1656
1508084;Tucumã;PA;Todas;4G;7,28;82,00;81,07;2512,593704;33583;9450
1101609;Theobroma;RO;Todas;4G;7,32;26,27;28,03;2197,411401;10318;3068
4107546;Espigão Alto do Iguaçu;PR;Todas;4G;7,33;40,32;43,19;326,443352;4662;1388
5102793;Carlinda;MT;Todas;4G;7,33;55,01;56,27;2393,024245;10960;3399
3119302;Coromandel;MG;Todas;4G;7,33;79,80;79,56;3313,116239;27324;9570
5107925;Sorriso;MT;Todas;4G;7,34;90,40;90,05;9329,545924;66261;19887
2101707;Barreirinhas;MA;Todas;4G;7,36;48,59;50,78;3111,967574;54534;12133
5211008;Itapirapuã;GO;Todas;4G;7,36;67,48;69,53;2043,737654;7802;2772
1720903;Taguatinga;TO;Todas;4G;7,37;72,62;72,42;2437,39853;14979;4340
1704105;Centenário;TO;Todas;4G;7,38;64,09;65,77;1954,714128;2566;702
3130655;Indaiabira;MG;Todas;4G;7,39;22,63;23,35;1004,148504;7330;1944
2915601;Itamaraju;BA;Todas;4G;7,40;82,10;81,72;2215,125214;62775;18636
3156106;Ritápolis;MG;Todas;4G;7,40;4,77;4,93;404,804526;4924;1690
5003256;Costa Rica;MS;Todas;4G;7,41;86,92;86,78;5371,811265;19488;6473
4315354;Quinze de Novembro;RS;Todas;4G;7,43;4,54;4,11;223,637658;3646;1269
3121605;Diamantina;MG;Todas;4G;7,44;75,42;75,30;3891,659272;45653;12825
5207535;Faina;GO;Todas;4G;7,46;52,28;51,99;1945,657841;6868;2352
5218003;Porangatu;GO;Todas;4G;7,46;85,49;85,41;4820,538939;42194;13452
3136579;Josenópolis;MG;Todas;4G;7,47;57,45;59,09;541,393231;4562;1207
5106851;Porto Estrela;MT;Todas;4G;7,47;53,67;57,19;2062,754881;3648;1119
2911907;Iaçu;BA;Todas;4G;7,47;58,40;61,04;2451,411553;25673;7343
3116803;Coluna;MG;Todas;4G;7,47;44,62;49,37;348,491778;8977;2490
1507953;Tailândia;PA;Todas;4G;7,48;90,74;91,12;4430,221632;79202;16511
2201770;Boa Hora;PI;Todas;4G;7,49;34,36;36,11;337,566125;6279;1520
1301902;Itacoatiara;AM;Todas;4G;7,49;74,28;75,12;8892,033478;86355;19835
4306908;Encruzilhada do Sul;RS;Todas;4G;7,50;72,57;72,23;3348,320937;24376;8472
2203909;Floriano;PI;Todas;4G;7,50;89,57;89,81;3409,615832;57505;16131
5200829;Amaralina;GO;Todas;4G;7,51;38,76;41,07;1343,1748;3434;1091
5106372;Pedra Preta;MT;Todas;4G;7,51;79,18;77,93;4108,589088;15603;5106
1505635;Piçarra;PA;Todas;4G;7,54;35,85;36,30;3312,710253;12627;3495
2102374;Cachoeira Grande;MA;Todas;4G;7,54;52,30;53,56;705,612574;8436;1770
3169109;Toledo;MG;Todas;4G;7,54;38,71;39,66;136,776327;5720;1828
5002951;Chapadão do Sul;MS;Todas;4G;7,55;85,10;84,63;3850,997954;19511;6117
1303569;Rio Preto da Eva;AM;Todas;4G;7,56;60,42;60,46;5813,227483;25386;6094
5105259;Lucas do Rio Verde;MT;Todas;4G;7,61;93,71;94,19;3663,995585;45413;13769
2111904;Sucupira do Norte;MA;Todas;4G;7,61;51,80;52,01;1074,451132;10443;2700
2202174;Campo Largo do Piauí;PI;Todas;4G;7,62;29,72;31,19;477,793257;6796;1684
5200803;Alvorada do Norte;GO;Todas;4G;7,62;85,88;85,61;1259,366076;8061;2410
2209757;São Gonçalo do Gurguéia;PI;Todas;4G;7,63;46,55;49,20;1385,302121;2817;721
2205599;Lagoa do Sítio;PI;Todas;4G;7,63;38,91;39,69;804,697535;4845;1461
2704609;Maravilha;AL;Todas;4G;7,65;53,05;56,66;302,056366;10254;2676
2206803;Nossa Senhora dos Remédios;PI;Todas;4G;7,65;45,70;46,84;358,495682;8203;2064
4203154;Calmon;SC;Todas;4G;7,65;64,16;63,52;638,179841;3387;898
5003306;Coxim;MS;Todas;4G;7,66;91,86;91,33;6409,325136;32003;10508
2105005;Humberto de Campos;MA;Todas;4G;7,67;45,69;45,16;2131,239096;26178;5638
1200401;Rio Branco;AC;Todas;4G;7,71;96,19;96,38;8835,494042;333667;94216
2925808;Queimadas;BA;Todas;4G;7,71;49,27;50,61;2027,877537;24532;7008
2908705;Condeúba;BA;Todas;4G;7,71;44,36;45,91;1285,945035;16896;4697
3141405;Medina;MG;Todas;4G;7,72;69,86;70,59;1435,903426;20972;6112
1707652;Figueirópolis;TO;Todas;4G;7,73;81,44;79,89;1930,072204;5298;1734
2926905;Rio do Pires;BA;Todas;4G;7,74;43,34;44,67;819,787804;11909;3249
5219803;São Domingos;GO;Todas;4G;7,74;53,89;53,65;3295,755787;11147;3295
2904407;Brejolândia;BA;Todas;4G;7,76;32,86;34,29;2744,890988;11049;3136
1501782;Breu Branco;PA;Todas;4G;7,78;61,83;63,73;3941,952888;52365;12226
2313302;Tauá;CE;Todas;4G;7,81;55,07;56,22;4018,147423;55612;16256
1100098;Espigão D'Oeste;RO;Todas;4G;7,82;70,25;71,21;4518,110028;28558;8683
5215256;Novo Planalto;GO;Todas;4G;7,82;69,14;70,03;1243,017739;3939;1340
5006408;Pedro Gomes;MS;Todas;4G;7,82;80,59;79,77;3651,175064;7893;2659
3103405;Araçuaí;MG;Todas;4G;7,84;63,94;65,11;2236,278988;35771;9949
2502151;Boa Vista;PB;Todas;4G;7,87;5,77;5,47;476,543113;6204;1730
2110856;São Francisco do Brejão;MA;Todas;4G;7,89;25,50;24,04;745,608609;10231;2677
3104700;Ataléia;MG;Todas;4G;7,89;43,56;44,76;1836,989088;14431;4399
1703008;Babaçulândia;TO;Todas;4G;7,92;52,39;53,31;1788,474562;10362;2524
3158201;Santa Maria do Suaçuí;MG;Todas;4G;7,94;64,74;64,84;624,047442;13949;4067
2112100;Timbiras;MA;Todas;4G;7,94;65,23;66,36;1486,580794;27977;6541
5005707;Naviraí;MS;Todas;4G;7,95;93,88;94,02;3193,560114;46024;14690
5214002;Mozarlândia;GO;Todas;4G;7,99;91,66;91,59;1734,361849;13323;4301
2909901;Curaçá;BA;Todas;4G;8,00;41,11;41,29;6079,039761;32134;8676
2203404;Dom Expedito Lopes;PI;Todas;4G;8,02;3,84;3,66;219,073057;6548;1922
1706506;Darcinópolis;TO;Todas;4G;8,03;67,76;66,25;1639,161184;5240;1485
2500908;Arara;PB;Todas;4G;8,03;2,53;2,22;99,111219;12627;3911
2603926;Carnaubeira da Penha;PE;Todas;4G;8,04;22,27;24,25;1004,662948;11775;2615
3171071;Veredinha;MG;Todas;4G;8,06;47,80;49,98;631,691499;5539;1636
2106102;Loreto;MA;Todas;4G;8,08;59,28;60,88;3596,850098;11379;2670
2900207;Abaré;BA;Todas;4G;8,08;36,48;37,63;1484,824499;16991;4314
5212808;Mara Rosa;GO;Todas;4G;8,08;77,44;77,34;1687,906815;10616;3477
2906824;Canudos;BA;Todas;4G;8,08;62,51;62,44;3214,38247;15585;4231
5002159;Bodoquena;MS;Todas;4G;8,08;74,66;75,52;2507,321201;7957;2450
2915809;Itambé;BA;Todas;4G;8,08;77,76;76,51;1407,320275;22964;6092
1707108;Divinópolis do Tocantins;TO;Todas;4G;8,11;76,28;74,63;2347,434277;6294;1944
1502772;Curionópolis;PA;Todas;4G;8,12;69,45;62,52;2368,684766;18260;5228
3107604;Bom Jesus da Penha;MG;Todas;4G;8,14;74,00;75,09;208,349407;3853;1328
3146255;Padre Carvalho;MG;Todas;4G;8,16;60,59;63,58;446,326332;5832;1404
5215306;Orizona;GO;Todas;4G;8,18;58,12;57,89;1972,884058;14258;4867
1200179;Capixaba;AC;Todas;4G;8,19;46,34;46,42;1702,57769;8768;2353
3168309;Taquaraçu de Minas;MG;Todas;4G;8,20;6,89;7,18;329,240727;3768;1162
5218508;Quirinópolis;GO;Todas;4G;8,20;89,75;89,23;3786,69433;42871;14177
3100807;Aguanil;MG;Todas;4G;8,21;59,14;59,97;232,091152;4039;1353
2911402;Glória;BA;Todas;4G;8,21;32,86;32,59;1255,560143;15062;4282
1712504;Marianópolis do Tocantins;TO;Todas;4G;8,22;56,38;55,11;2091,374095;4347;1339
5007695;São Gabriel do Oeste;MS;Todas;4G;8,27;88,55;87,56;3864,690848;21977;7078
3125903;Ferros;MG;Todas;4G;8,27;14,06;14,31;1088,795234;10773;3354
2207009;Oeiras;PI;Todas;4G;8,29;63,52;64,98;2702,476049;35573;10421
3123502;Douradoquara;MG;Todas;4G;8,29;2,62;2,73;312,878;1834;669
2301703;Aurora;CE;Todas;4G;8,30;44,83;46,19;885,834536;24523;7097
2110807;São Félix de Balsas;MA;Todas;4G;8,31;40,68;42,63;2032,358446;4696;1212
1502954;Eldorado do Carajás;PA;Todas;4G;8,31;56,37;57,31;2956,673983;30988;8055
5007901;Sidrolândia;MS;Todas;4G;8,33;63,08;62,02;5286,391475;41949;13170
2200459;Alvorada do Gurguéia;PI;Todas;4G;8,34;39,01;40,07;2131,954721;5044;1293
4323358;Vila Lângaro;RS;Todas;4G;8,36;9,02;8,55;152,171805;2144;679
5215652;Palestina de Goiás;GO;Todas;4G;8,37;68,34;66,67;1320,687002;3312;1114
3109204;Buenópolis;MG;Todas;4G;8,38;71,80;72,03;1599,881176;10207;3052
1504901;Muaná;PA;Todas;4G;8,40;54,41;55,45;3765,574046;34167;7028
1706258;Crixás do Tocantins;TO;Todas;4G;8,40;58,47;57,03;986,691606;1561;490
2900801;Alcobaça;BA;Todas;4G;8,45;45,18;46,33;1481,242686;21094;5988
2409704;Pedro Avelino;RN;Todas;4G;8,45;59,54;61,48;952,747032;7163;1991
2615805;Tupanatinga;PE;Todas;4G;8,47;46,78;50,91;950,474137;24389;6154
4307104;Herval;RS;Todas;4G;8,49;68,10;69,68;1757,833744;6734;2586
3112406;Capetinga;MG;Todas;4G;8,51;74,53;75,45;297,93715;6987;2247
3120102;Couto de Magalhães de Minas;MG;Todas;4G;8,53;62,77;63,45;485,653717;4188;1218
2114007;Zé Doca;MA;Todas;4G;8,53;66,30;68,81;2416,002593;50107;11878
3102308;Alvinópolis;MG;Todas;4G;8,53;52,63;53,85;599,443308;15166;4632
5209903;Iaciara;GO;Todas;4G;8,54;76,72;76,52;1550,375717;12368;3402
4119301;Pinhão;PR;Todas;4G;8,56;56,83;58,21;2001,587578;30069;8559
5204300;Caçu;GO;Todas;4G;8,57;83,65;82,36;2251,020203;13023;4309
5100508;Alto Paraguai;MT;Todas;4G;8,57;61,61;60,98;1846,294395;10055;3090
5001904;Bataguassu;MS;Todas;4G;8,58;78,81;78,47;2415,295222;19683;6268
4318101;São Francisco de Assis;RS;Todas;4G;8,59;71,60;71,97;2508,452523;19176;6807
2107357;Nova Olinda do Maranhão;MA;Todas;4G;8,59;70,88;71,66;2452,620025;19103;4525
3164001;São Pedro dos Ferros;MG;Todas;4G;8,60;37,38;38,49;402,757645;8305;2537
2402709;Cerro Corá;RN;Todas;4G;8,61;49,64;51,93;393,570265;10914;3055
1101401;Monte Negro;RO;Todas;4G;8,61;51,30;52,53;1931,407168;14017;4067
2208304;Piracuruca;PI;Todas;4G;8,63;72,74;75,19;2380,403898;27520;7728
2615904;Tuparetama;PE;Todas;4G;8,64;80,02;80,80;178,57073;7893;2587
5103437;Curvelândia;MT;Todas;4G;8,65;62,82;63,32;359,761939;4858;1513
5002209;Bonito;MS;Todas;4G;8,65;82,82;82,41;4934,415331;19362;6188
3167905;Tabuleiro;MG;Todas;4G;8,67;1,98;2,11;211,084179;4075;1355
3171030;Verdelândia;MG;Todas;4G;8,67;60,58;61,71;1570,571677;8281;2118
2505402;Desterro;PB;Todas;4G;8,69;8,28;8,24;179,386348;7974;2312
1505700;Ponta de Pedras;PA;Todas;4G;8,70;58,20;61,92;3365,158673;25817;5828
2205904;Manoel Emídio;PI;Todas;4G;8,72;73,41;73,78;1618,954092;5200;1389
5103205;Colíder;MT;Todas;4G;8,72;82,18;82,28;3093,171845;30593;9947
2930303;Serra Dourada;BA;Todas;4G;8,73;43,98;45,53;1346,68874;18091;4990
2111573;São Pedro dos Crentes;MA;Todas;4G;8,73;58,38;60,12;979,631463;4392;1105
3148707;Pedra Azul;MG;Todas;4G;8,74;85,66;85,77;1594,651074;23725;6543
1600303;Macapá;AP;Todas;4G;8,77;95,87;96,44;6408,554806;396514;94442
2515401;São Vicente do Seridó;PB;Todas;4G;8,81;9,31;8,68;276,4663;10213;2622
3116506;Claro dos Poções;MG;Todas;4G;8,82;20,63;19,21;720,424018;7771;2417
5212006;Jaupaci;GO;Todas;4G;8,85;73,15;73,47;527,103207;2949;1050
2210052;São José do Divino;PI;Todas;4G;8,88;55,16;58,85;319,113706;5139;1386
2701605;Canapi;AL;Todas;4G;8,91;41,33;44,38;574,565847;17209;4465
2208551;Porto Alegre do Piauí;PI;Todas;4G;8,91;71,90;68,67;1169,429192;2541;671
3117207;Conceição das Pedras;MG;Todas;4G;8,91;50,00;51,49;102,206142;2749;855
2910107;Dom Basílio;BA;Todas;4G;8,91;27,23;28,52;676,895837;11341;2971
2927200;Ruy Barbosa;BA;Todas;4G;8,91;68,86;69,35;2171,502828;29790;8758
3151909;Pocrane;MG;Todas;4G;8,92;52,25;52,59;691,065545;8942;3011
2401453;Baraúna;RN;Todas;4G;8,92;66,61;67,47;825,672973;24097;6739
2903003;Barra do Mendes;BA;Todas;4G;8,93;57,17;58,86;1540,830115;13962;4113
2105153;Igarapé do Meio;MA;Todas;4G;8,94;1,08;1,16;368,676499;12538;3017
1501907;Bujaru;PA;Todas;4G;8,94;36,07;38,44;1005,168127;25629;5855
2606309;Granito;PE;Todas;4G;8,94;36,12;37,27;521,936131;6803;1782
2109007;Porto Franco;MA;Todas;4G;8,96;80,69;80,94;1417,491651;21443;5645
2913200;Ibotirama;BA;Todas;4G;8,97;78,29;78,75;1722,493278;25342;7152
5202353;Arenópolis;GO;Todas;4G;8,97;62,03;63,83;1074,595006;3270;1200
3101706;Almenara;MG;Todas;4G;8,97;80,18;79,80;2294,425879;38558;11548
2110906;São Francisco do Maranhão;MA;Todas;4G;8,99;41,90;43,85;2347,188676;12140;3287
2105922;Lagoa do Mato;MA;Todas;4G;8,99;50,33;49,69;1688,036932;10927;2684
5213053;Mimoso de Goiás;GO;Todas;4G;8,99;52,52;52,26;1386,915344;2679;867
2909000;Cordeiros;BA;Todas;4G;9,00;36,75;39,44;535,486064;8160;2211
2310308;Parambu;CE;Todas;4G;9,03;53,19;55,39;2303,546816;31257;8974
1506138;Redenção;PA;Todas;4G;9,03;93,53;93,12;3823,808922;73823;19881
2112308;Tuntum;MA;Todas;4G;9,04;48,76;51,15;3389,992951;39151;10433
2205359;João Costa;PI;Todas;4G;9,04;38,08;39,68;1800,313195;2950;815
2106607;Matões;MA;Todas;4G;9,04;46,86;46,59;1976,151652;30959;7591
3139102;Madre de Deus de Minas;MG;Todas;4G;9,04;77,74;78,82;492,908741;4881;1515
2926707;Rio de Contas;BA;Todas;4G;9,05;32,14;31,28;1063,769628;13005;3721
3110806;Campanário;MG;Todas;4G;9,05;76,41;77,75;442,398095;3560;1035
2305902;Ipueiras;CE;Todas;4G;9,05;37,62;38,51;1477,404091;37826;10946
2102002;Bom Jardim;MA;Todas;4G;9,07;53,17;53,81;6590,553273;38960;9592
3162450;São João das Missões;MG;Todas;4G;9,07;28,63;32,64;678,273673;11699;2541
4306601;Dom Pedrito;RS;Todas;4G;9,08;92,17;91,37;5192,094801;38578;13132
3160454;Santo Antônio do Retiro;MG;Todas;4G;9,08;28,33;30,29;796,290027;6955;1798
2920809;Marcionílio Souza;BA;Todas;4G;9,10;50,19;52,60;1277,207943;10478;2902
2100873;Araguanã;MA;Todas;4G;9,11;48,10;48,53;805,195006;13951;3048
1716307;Pau D'Arco;TO;Todas;4G;9,13;64,65;64,53;1377,40571;4549;1308
3111150;Campo Azul;MG;Todas;4G;9,16;45,72;46,94;505,913573;3672;1020
1700251;Abreulândia;TO;Todas;4G;9,16;64,81;62,17;1895,211389;2391;760
1507979;Terra Santa;PA;Todas;4G;9,17;79,59;78,32;1896,506638;16903;3617
5103007;Chapada dos Guimarães;MT;Todas;4G;9,18;60,31;59,46;6257,037859;17718;5538
2210805;Simplício Mendes;PI;Todas;4G;9,18;67,13;68,74;1345,81192;12036;3407
2907707;Chorrochó;BA;Todas;4G;9,20;31,66;32,95;3005,327724;10713;2739
2302404;Boa Viagem;CE;Todas;4G;9,22;50,52;52,31;2836,788913;52385;15152
2304707;Granja;CE;Todas;4G;9,22;32,15;33,85;2697,225812;52481;13199
2516755;Tenório;PB;Todas;4G;9,25;4,16;4,40;105,270622;2812;763
2104602;Governador Eugênio Barros;MA;Todas;4G;9,27;31,33;33,59;816,981216;15966;4096
5001508;Bandeirantes;MS;Todas;4G;9,28;70,86;69,81;3115,68468;6591;2341
3120003;Córrego Novo;MG;Todas;4G;9,29;5,08;4,95;205,38527;3123;997
2514107;São João do Tigre;PB;Todas;4G;9,30;33,11;34,98;816,119281;4388;1445
1200013;Acrelândia;AC;Todas;4G;9,32;52,22;53,25;1807,964289;12494;3459
5000708;Anastácio;MS;Todas;4G;9,32;84,57;83,70;2949,150967;23707;7352
2204808;Ipiranga do Piauí;PI;Todas;4G;9,32;64,89;65,43;527,728398;9309;2558
4105201;Cerro Azul;PR;Todas;4G;9,32;45,74;46,63;1341,189362;16883;5171
1500958;Aurora do Pará;PA;Todas;4G;9,32;36,27;38,67;1811,843385;26507;5839
1100262;Rio Crespo;RO;Todas;4G;9,33;39,21;38,99;1717,704206;3287;997
5001243;Aral Moreira;MS;Todas;4G;9,35;56,41;57,14;1655,660364;10188;2708
4308656;Garruchos;RS;Todas;4G;9,37;38,91;39,77;799,848531;3233;1090
5200605;Alto Paraíso de Goiás;GO;Todas;4G;9,37;76,92;78,23;2593,930681;6794;2110
2103505;Colinas;MA;Todas;4G;9,37;68,20;69,32;1980,552916;39097;9873
1707009;Dianópolis;TO;Todas;4G;9,38;87,44;87,47;3217,292729;19059;5154
2210706;Simões;PI;Todas;4G;9,40;47,92;50,21;1071,538236;14157;3659
3113008;Caraí;MG;Todas;4G;9,40;30,50;32,38;1242,199711;22320;5857
3170008;Ubaí;MG;Todas;4G;9,40;52,47;53,33;820,524118;11632;2997
1100031;Cabixi;RO;Todas;4G;9,41;48,64;50,51;1314,384325;6304;1975
2112704;Vargem Grande;MA;Todas;4G;9,44;58,16;61,16;1957,746304;49310;11096
2914307;Iramaia;BA;Todas;4G;9,45;40,99;44,05;1947,227843;11966;3239
2209153;Santa Cruz dos Milagres;PI;Todas;4G;9,46;60,04;62,25;979,652307;3776;1049
4203253;Capão Alto;SC;Todas;4G;9,46;46,11;44,48;1335,836859;2753;909
2905503;Caldeirão Grande;BA;Todas;4G;9,46;1,38;1,42;454,941614;12469;3525
5206206;Cristalina;GO;Todas;4G;9,48;73,13;72,45;6162,100846;45723;13364
2901304;Andaraí;BA;Todas;4G;9,50;47,55;49,83;1861,730259;13910;3747
2929057;São Félix do Coribe;BA;Todas;4G;9,52;82,34;82,75;949,325575;13007;3683
3118403;Conselheiro Pena;MG;Todas;4G;9,55;65,44;65,45;1483,881904;22078;7383
2308500;Mombaça;CE;Todas;4G;9,57;45,29;46,73;2119,479558;42561;11965
3165578;Senador Amaral;MG;Todas;4G;9,57;45,88;46,38;151,097435;5205;1578
3136520;José Gonçalves de Minas;MG;Todas;4G;9,57;35,25;36,73;381,332014;4550;1145
4216503;São Joaquim;SC;Todas;4G;9,57;71,58;71,28;1892,255649;24773;7988
2917003;Itiúba;BA;Todas;4G;9,59;31,19;32,80;1722,756715;36060;9991
2614006;Serrita;PE;Todas;4G;9,59;39,59;40,00;1537,246273;18323;4415
2900108;Abaíra;BA;Todas;4G;9,60;37,76;39,92;530,257383;8301;2574
