Código IBGE;Município;UF;Operadora;Tecnologia;% área coberta;% moradores cobertos;% domicílios cobertos;Área km2;Moradores;Domicílios
1600808;Vitória do Jari;AP;Todas;2G;6,46;82,33;84,87;2482,888945;12243;2754
2502409;Bonito de Santa Fé;PB;Todas;2G;6,46;63,85;66,61;228,326475;10782;2801
1706506;Darcinópolis;TO;Todas;2G;6,47;67,38;65,83;1639,161184;5240;1485
3140555;Mata Verde;MG;Todas;2G;6,48;82,52;82,53;227,515977;7859;2225
2920809;Marcionílio Souza;BA;Todas;2G;6,48;49,78;52,19;1277,207943;10478;2902
5212956;Matrinchã;GO;Todas;2G;6,51;60,81;61,94;1150,893886;4353;1490
2205904;Manoel Emídio;PI;Todas;2G;6,52;70,04;70,59;1618,954092;5200;1389
3148509;Pavão;MG;Todas;2G;6,53;61,94;62,43;601,190489;8529;2476
3139300;Manga;MG;Todas;2G;6,53;68,19;68,35;1950,187325;19731;5116
5103205;Colíder;MT;Todas;2G;6,54;81,78;81,88;3093,171845;30593;9947
2110302;Santo Antônio dos Lopes;MA;Todas;2G;6,55;42,80;44,56;771,412617;14269;3712
2112100;Timbiras;MA;Todas;2G;6,56;64,65;65,77;1486,580794;27977;6541
4203253;Capão Alto;SC;Todas;2G;6,58;41,97;40,15;1335,836859;2753;909
1100056;Cerejeiras;RO;Todas;2G;6,58;88,99;89,24;2783,226687;16946;5348
2111078;São João do Soter;MA;Todas;2G;6,59;39,62;38,96;1438,051679;17216;4260
2202174;Campo Largo do Piauí;PI;Todas;2G;6,61;27,72;29,13;477,793257;6796;1684
2919900;Macururé;BA;Todas;2G;6,62;39,16;39,76;2294,274491;8057;2098
4202701;Botuverá;SC;Todas;2G;6,63;18,13;18,51;296,187651;4459;1467
5007935;Sonora;MS;Todas;2G;6,65;90,90;90,85;4075,416576;14759;4805
2922102;Mundo Novo;BA;Todas;2G;6,65;38,23;39,96;1493,338805;24328;6720
2205524;Júlio Borges;PI;Todas;2G;6,66;33,51;35,45;1297,126531;5339;1359
5005103;Jateí;MS;Todas;2G;6,67;54,77;54,44;1927,943187;3972;1300
3520301;Iguape;SP;Todas;2G;6,68;72,36;72,44;1977,950918;28720;9076
3125507;São Gonçalo do Rio Preto;MG;Todas;2G;6,69;61,25;62,47;314,458125;3041;862
2306603;Itatira;CE;Todas;2G;6,69;13,51;13,08;783,431574;18872;4787
2932606;Urandi;BA;Todas;2G;6,69;39,56;42,47;969,448207;16447;4477
2404804;Ipueira;RN;Todas;2G;6,70;91,82;91,66;127,347794;2070;640
5003108;Corguinho;MS;Todas;2G;6,73;44,00;43,64;2639,850216;4759;1656
2914109;Ipupiara;BA;Todas;2G;6,73;66,56;67,28;1061,141118;9275;2730
2514651;São José do Brejo do Cruz;PB;Todas;2G;6,73;59,74;60,79;253,019135;1682;422
4217105;São Martinho;SC;Todas;2G;6,74;32,54;33,70;223,88872;3208;980
5007802;Selvíria;MS;Todas;2G;6,74;76,41;75,51;3258,327874;6230;1989
4306908;Encruzilhada do Sul;RS;Todas;2G;6,74;72,14;71,81;3348,320937;24376;8472
2206803;Nossa Senhora dos Remédios;PI;Todas;2G;6,76;45,02;46,17;358,495682;8203;2064
1505700;Ponta de Pedras;PA;Todas;2G;6,77;55,88;59,52;3365,158673;25817;5828
3136405;Joaquim Felício;MG;Todas;2G;6,79;60,18;61,79;790,935212;4281;1236
4115457;Marquinho;PR;Todas;2G;6,80;17,05;18,10;511,147557;4980;1434
3142106;Miradouro;MG;Todas;2G;6,80;57,13;59,54;301,672273;10179;3280
4200408;Água Doce;SC;Todas;2G;6,83;60,74;64,28;1314,26871;6925;2123
3169703;Turmalina;MG;Todas;2G;6,83;69,29;70,20;1153,110669;17985;5318
3127503;Gonzaga;MG;Todas;2G;6,84;45,23;46,06;209,347546;5900;1524
1504208;Marabá;PA;Todas;2G;6,85;86,44;86,90;15128,407252;232202;60457
2933257;Vereda;BA;Todas;2G;6,85;25,36;24,90;874,348163;6786;2087
3104452;Aricanduva;MG;Todas;2G;6,86;39,09;41,67;243,328833;4758;1299
2909109;Coribe;BA;Todas;2G;6,86;38,61;40,14;2478,512332;14236;4228
2921401;Mirangaba;BA;Todas;2G;6,86;27,58;28,13;1697,944784;16270;4655
2209856;São João da Canabrava;PI;Todas;2G;6,87;47,97;51,13;480,280346;4445;1376
5004403;Inocência;MS;Todas;2G;6,88;66,04;66,39;5776,025672;7620;2634
2112308;Tuntum;MA;Todas;2G;6,88;47,64;50,05;3389,992951;39151;10433
3170800;Várzea da Palma;MG;Todas;2G;6,88;82,14;81,65;2220,278809;35699;10759
3162807;São João Evangelista;MG;Todas;2G;6,90;58,16;59,85;478,183155;15496;4558
2207009;Oeiras;PI;Todas;2G;6,90;63,27;64,73;2702,476049;35573;10421
3514809;Eldorado;SP;Todas;2G;6,91;52,58;54,23;1654,256389;14607;4258
4321493;Toropi;RS;Todas;2G;6,92;25,36;26,07;202,976651;2950;1076
5211602;Ivolândia;GO;Todas;2G;6,93;59,01;58,89;1257,661002;2657;985
2111573;São Pedro dos Crentes;MA;Todas;2G;6,94;57,85;59,62;979,631463;4392;1105
2517407;Zabelê;PB;Todas;2G;6,95;72,74;74,39;109,394484;2070;671
5002605;Camapuã;MS;Todas;2G;6,95;79,49;78,65;6229,613905;13547;4786
3166105;Senhora do Porto;MG;Todas;2G;6,95;47,40;48,24;381,32802;3493;1033
1200401;Rio Branco;AC;Todas;2G;6,97;95,92;96,11;8835,494042;333667;94216
3142502;Monjolos;MG;Todas;2G;6,98;33,62;36,21;650,911037;2345;685
2308500;Mombaça;CE;Todas;2G;6,98;43,58;45,09;2119,479558;42561;11965
5215207;Novo Brasil;GO;Todas;2G;6,98;66,46;68,30;649,948334;3501;1332
1706100;Cristalândia;TO;Todas;2G;6,98;82,73;82,74;1848,241538;7198;2265
5202155;Araguapaz;GO;Todas;2G;6,98;72,83;73,68;2193,702159;7456;2568
2302800;Canindé;CE;Todas;2G;6,99;60,63;62,80;3218,477934;74274;19950
5105259;Lucas do Rio Verde;MT;Todas;2G;6,99;93,56;94,07;3663,995585;45413;13769
5105234;Lambari D'Oeste;MT;Todas;2G;7,00;57,33;57,33;1763,877253;5417;1689
5104609;Itiquira;MT;Todas;2G;7,02;45,21;45,38;8722,484414;11247;3618
2701605;Canapi;AL;Todas;2G;7,02;41,11;44,28;574,565847;17209;4465
2112456;Turilândia;MA;Todas;2G;7,02;47,25;49,06;1511,857223;22790;5205
4209151;José Boiteux;SC;Todas;2G;7,02;35,02;39,22;405,228873;4719;1307
1507979;Terra Santa;PA;Todas;2G;7,03;78,82;77,49;1896,506638;16903;3617
2903904;Bom Jesus da Lapa;BA;Todas;2G;7,07;66,98;67,80;4200,120753;62944;16344
2211704;Wall Ferraz;PI;Todas;2G;7,07;31,30;34,67;269,988524;4273;1149
1303569;Rio Preto da Eva;AM;Todas;2G;7,10;60,05;60,11;5813,227483;25386;6094
2414159;Tenente Laurentino Cruz;RN;Todas;2G;7,11;56,99;59,35;74,37604;5401;1541
5006309;Paranaíba;MS;Todas;2G;7,11;89,06;88,59;5402,651863;39935;13700
1508084;Tucumã;PA;Todas;2G;7,11;81,93;81,00;2512,593704;33583;9450
2927200;Ruy Barbosa;BA;Todas;2G;7,11;68,20;68,75;2171,502828;29790;8758
1100098;Espigão D'Oeste;RO;Todas;2G;7,11;70,03;70,99;4518,110028;28558;8683
3116001;Chalé;MG;Todas;2G;7,13;44,85;47,25;212,674429;5594;1779
1101401;Monte Negro;RO;Todas;2G;7,14;49,53;50,82;1931,407168;14017;4067
2904100;Boquira;BA;Todas;2G;7,14;43,23;47,29;1482,660629;22010;5794
5102793;Carlinda;MT;Todas;2G;7,15;54,78;56,07;2393,024245;10960;3399
2914000;Ipirá;BA;Todas;2G;7,16;51,54;54,22;3060,264159;59200;17055
2930758;Sítio do Mato;BA;Todas;2G;7,16;43,98;46,97;1751,235857;12031;2958
4318101;São Francisco de Assis;RS;Todas;2G;7,18;71,33;71,69;2508,452523;19176;6807
5106372;Pedra Preta;MT;Todas;2G;7,19;79,21;77,92;4108,589088;15603;5106
2311900;Saboeiro;CE;Todas;2G;7,20;40,16;41,24;1383,484289;15746;4507
2102309;Buriti Bravo;MA;Todas;2G;7,20;75,69;75,98;1582,54344;22872;5709
1703701;Brejinho de Nazaré;TO;Todas;2G;7,20;79,76;79,77;1724,449041;5178;1518
5213087;Minaçu;GO;Todas;2G;7,21;84,52;84,04;2860,735345;30862;9749
3158508;Santana de Pirapama;MG;Todas;2G;7,22;46,19;44,42;1255,831557;7975;2520
5204805;Campo Alegre de Goiás;GO;Todas;2G;7,22;75,44;74,25;2462,992862;6017;1926
5201504;Aporé;GO;Todas;2G;7,24;70,37;69,60;2900,164464;3778;1262
4116950;Nova Esperança do Sudoeste;PR;Todas;2G;7,27;37,70;37,32;208,471704;5084;1593
3116506;Claro dos Poções;MG;Todas;2G;7,27;27,18;26,82;720,424018;7771;2417
2100055;Açailândia;MA;Todas;2G;7,29;87,11;86,72;5806,443597;103813;27484
2206720;Nazária;PI;Todas;2G;7,29;34,93;35,25;363,588953;8049;2194
2923506;Palmeiras;BA;Todas;2G;7,30;46,83;47,68;657,68087;8351;2441
2505907;Emas;PB;Todas;2G;7,31;67,61;71,47;240,900841;3276;819
2915403;Itaju do Colônia;BA;Todas;2G;7,31;56,73;56,02;1222,70658;7305;2171
3118502;Consolação;MG;Todas;2G;7,33;49,59;49,18;86,387902;1719;560
3163300;São José do Divino;MG;Todas;2G;7,35;68,97;71,67;328,703873;3790;1152
2208809;Regeneração;PI;Todas;2G;7,35;79,63;79,87;1251,032346;17534;4935
3144672;Nova Belém;MG;Todas;2G;7,38;20,18;20,90;146,77691;3728;1174
2304103;Crateús;CE;Todas;2G;7,39;63,16;64,20;2985,159079;72663;21710
1705102;Chapada da Natividade;TO;Todas;2G;7,39;53,63;50,68;1646,472586;3273;927
5007406;Rio Verde de Mato Grosso;MS;Todas;2G;7,39;88,03;87,28;8153,956577;18722;6207
3144375;Natalândia;MG;Todas;2G;7,39;76,17;77,81;468,659527;3256;1042
5100300;Alto Araguaia;MT;Todas;2G;7,39;87,37;86,37;5514,527447;15481;5133
3124302;Espinosa;MG;Todas;2G;7,41;64,30;66,19;1868,969228;31028;8483
5212709;Mambaí;GO;Todas;2G;7,41;58,68;57,62;880,623362;6833;1916
1508407;Xinguara;PA;Todas;2G;7,43;79,12;78,75;3779,346156;40241;11438
5205703;Córrego do Ouro;GO;Todas;2G;7,43;65,11;65,23;462,303748;2622;952
5005608;Miranda;MS;Todas;2G;7,45;82,42;82,90;5478,827052;25449;7127
4216503;São Joaquim;SC;Todas;2G;7,45;70,75;70,43;1892,255649;24773;7988
2608750;Lagoa Grande;PE;Todas;2G;7,46;46,11;47,37;1848,889091;22698;6062
5003488;Dois Irmãos do Buriti;MS;Todas;2G;7,48;52,19;55,52;2344,592905;9853;2893
3142700;Montalvânia;MG;Todas;2G;7,49;50,76;51,97;1503,787373;15832;4398
5100508;Alto Paraguai;MT;Todas;2G;7,51;61,21;60,51;1846,294395;10055;3090
2403806;Florânia;RN;Todas;2G;7,53;78,05;79,25;504,796674;8959;2548
3131109;Inimutaba;MG;Todas;2G;7,57;71,10;72,22;524,467697;6706;2039
2206357;Milton Brandão;PI;Todas;2G;7,57;34,65;35,81;1371,750384;6766;1712
1715259;Novo Jardim;TO;Todas;2G;7,59;74,57;74,73;1309,665089;2439;654
1716505;Pedro Afonso;TO;Todas;2G;7,59;87,60;87,44;2010,901654;11476;3308
1720101;São Bento do Tocantins;TO;Todas;2G;7,59;56,84;56,74;1105,899767;4583;1166
3112000;Candeias;MG;Todas;2G;7,61;71,07;71,99;720,511831;14496;4995
3121209;Delfinópolis;MG;Todas;2G;7,62;52,65;54,13;1378,423397;6790;2215
2105005;Humberto de Campos;MA;Todas;2G;7,62;45,07;44,54;2131,239096;26178;5638
2702553;Estrela de Alagoas;AL;Todas;2G;7,63;30,86;31,88;259,769746;17225;4995
2210607;São Raimundo Nonato;PI;Todas;2G;7,63;68,19;68,00;2415,612336;32278;9287
2909901;Curaçá;BA;Todas;2G;7,64;40,66;40,87;6079,039761;32134;8676
3133204;Itanhomi;MG;Todas;2G;7,64;69,18;69,31;488,842885;11806;3788
2908705;Condeúba;BA;Todas;2G;7,64;44,37;45,94;1285,945035;16896;4697
1501907;Bujaru;PA;Todas;2G;7,64;35,38;37,76;1005,168127;25629;5855
5101209;Araguainha;MT;Todas;2G;7,65;37,15;36,95;687,978039;1096;387
5107198;Ribeirãozinho;MT;Todas;2G;7,65;17,90;18,50;625,581353;2198;743
1707652;Figueirópolis;TO;Todas;2G;7,65;81,43;79,88;1930,072204;5298;1734
1716307;Pau D'Arco;TO;Todas;2G;7,66;64,36;64,21;1377,40571;4549;1308
2901304;Andaraí;BA;Todas;2G;7,68;55,18;58,08;1861,730259;13910;3747
2208874;Ribeira do Piauí;PI;Todas;2G;7,68;31,52;33,50;1004,228792;4245;1214
2908804;Contendas do Sincorá;BA;Todas;2G;7,70;45,50;48,42;1044,687817;4633;1339
4106852;Cruzmaltina;PR;Todas;2G;7,71;36,50;37,07;312,298935;3158;1053
5215256;Novo Planalto;GO;Todas;2G;7,73;69,08;69,98;1243,017739;3939;1340
2911402;Glória;BA;Todas;2G;7,74;31,17;30,94;1255,560143;15062;4282
4100202;Adrianópolis;PR;Todas;2G;7,76;45,90;46,67;1349,327257;6365;1974
3127073;Fruta de Leite;MG;Todas;2G;7,76;31,79;34,58;762,785061;5930;1587
2101707;Barreirinhas;MA;Todas;2G;7,77;48,84;51,01;3111,967574;54534;12133
2610400;Parnamirim;PE;Todas;2G;7,78;44,85;47,10;2597,103487;20167;5070
2606606;Ibimirim;PE;Todas;2G;7,78;57,81;60,22;1906,446154;26853;7007
2916005;Itanhém;BA;Todas;2G;7,79;56,11;55,02;1463,819827;20186;6238
4122651;Rosário do Ivaí;PR;Todas;2G;7,80;48,18;49,90;371,249398;5563;1790
5105903;Nobres;MT;Todas;2G;7,80;83,68;83,00;3892,057693;14851;4478
1600303;Macapá;AP;Todas;2G;7,80;95,74;96,30;6408,554806;396514;94442
1200013;Acrelândia;AC;Todas;2G;7,81;52,84;53,96;1807,964289;12494;3459
5108808;Nova Guarita;MT;Todas;2G;7,83;48,67;50,44;1114,126185;4873;1505
2910701;Euclides da Cunha;BA;Todas;2G;7,85;50,41;51,85;2028,44107;56163;15857
3157005;Salinas;MG;Todas;2G;7,86;73,92;72,64;1887,646466;39067;11793
1503309;Igarapé-Miri;PA;Todas;2G;7,86;49,18;52,37;1996,837126;57834;12001
2108454;Peritoró;MA;Todas;2G;7,87;12,22;12,21;824,718723;21185;5591
2210052;São José do Divino;PI;Todas;2G;7,87;54,86;58,57;319,113706;5139;1386
4210852;Mirim Doce;SC;Todas;2G;7,87;52,12;53,61;335,725294;2511;791
2928208;Santana;BA;Todas;2G;7,87;60,49;61,70;1820,164603;24674;6956
5214101;Mutunópolis;GO;Todas;2G;7,88;68,43;69,87;955,864843;3848;1311
3169505;Tumiritinga;MG;Todas;2G;7,89;55,70;58,31;500,0727;6278;1967
1101807;Vale do Paraíso;RO;Todas;2G;7,89;34,71;36,34;965,652912;8186;2432
2100204;Alcântara;MA;Todas;2G;7,90;29,86;28,43;1486,670891;21832;6074
2917334;Iuiú;BA;Todas;2G;7,91;53,05;55,02;1485,708352;10885;2760
4119301;Pinhão;PR;Todas;2G;7,92;56,96;58,34;2001,587578;30069;8559
3152204;Porteirinha;MG;Todas;2G;7,94;47,54;48,80;1749,683286;37492;10996
2925808;Queimadas;BA;Todas;2G;7,94;49,83;51,12;2027,877537;24532;7008
2103505;Colinas;MA;Todas;2G;7,94;67,86;68,97;1980,552916;39097;9873
2900207;Abaré;BA;Todas;2G;7,94;36,18;37,38;1484,824499;16991;4314
5200803;Alvorada do Norte;GO;Todas;2G;7,94;85,91;85,64;1259,366076;8061;2410
2901205;Anagé;BA;Todas;2G;7,97;31,03;31,78;1947,542536;25489;7239
1301902;Itacoatiara;AM;Todas;2G;7,99;74,97;75,77;8892,033478;86355;19835
3154457;Riachinho;MG;Todas;2G;7,99;58,44;59,28;1719,265575;7933;2337
5103007;Chapada dos Guimarães;MT;Todas;2G;8,00;58,76;58,05;6257,037859;17718;5538
3132107;Itacarambi;MG;Todas;2G;8,00;79,99;80,76;1225,273716;17692;4370
2514800;São José dos Cordeiros;PB;Todas;2G;8,01;45,84;47,21;417,745565;3977;1257
2910776;Feira da Mata;BA;Todas;2G;8,02;42,62;42,79;1633,877693;6163;1742
4126207;Sapopema;PR;Todas;2G;8,02;23,30;24,50;677,60876;6686;2067
2900801;Alcobaça;BA;Todas;2G;8,02;45,03;46,17;1481,242686;21094;5988
1400605;São Luiz;RR;Todas;2G;8,04;68,05;65,37;1526,899227;6674;1734
4219606;Xavantina;SC;Todas;2G;8,05;25,32;27,80;216,687797;4142;1179
2303303;Cariús;CE;Todas;2G;8,06;40,87;40,93;1061,802763;18534;5528
5204300;Caçu;GO;Todas;2G;8,08;83,34;82,06;2251,020203;13023;4309
2210201;São José do Piauí;PI;Todas;2G;8,10;39,42;41,52;364,943314;6591;1930
2930006;Sebastião Laranjeiras;BA;Todas;2G;8,12;31,83;34,22;1948,635594;10340;2628
2912509;Ibipitanga;BA;Todas;2G;8,12;40,13;42,11;954,372899;14166;3787
2201101;Avelino Lopes;PI;Todas;2G;8,12;64,64;67,04;1305,523967;11055;3099
3147808;Passa-Vinte;MG;Todas;2G;8,14;63,88;64,03;246,563926;2065;696
2930154;Serra do Ramalho;BA;Todas;2G;8,16;29,58;30,24;2593,219005;31563;8272
2931905;Tucano;BA;Todas;2G;8,18;45,02;46,71;2799,145809;52242;14880
1501782;Breu Branco;PA;Todas;2G;8,19;61,81;63,71;3941,952888;52365;12226
5213103;Mineiros;GO;Todas;2G;8,19;92,70;92,19;9060,05447;52644;15933
2913200;Ibotirama;BA;Todas;2G;8,19;78,13;78,58;1722,493278;25342;7152
3161205;São Francisco de Paula;MG;Todas;2G;8,20;73,37;72,65;316,822472;6453;1976
4120606;Prudentópolis;PR;Todas;2G;8,20;54,24;55,34;2308,49955;48181;14645
5006408;Pedro Gomes;MS;Todas;2G;8,21;80,37;79,58;3651,175064;7893;2659
3166501;Serra Azul de Minas;MG;Todas;2G;8,21;29,12;31,72;218,59472;4216;1118
3112307;Capelinha;MG;Todas;2G;8,22;71,92;73,43;965,368306;34607;9835
5201454;Aparecida do Rio Doce;GO;Todas;2G;8,23;81,87;82,03;602,133633;2417;818
5001243;Aral Moreira;MS;Todas;2G;8,25;55,97;56,71;1655,660364;10188;2708
2109205;Presidente Juscelino;MA;Todas;2G;8,27;44,43;43,78;354,694424;11520;2489
3161601;São Geraldo da Piedade;MG;Todas;2G;8,27;36,80;38,02;152,335892;4380;1239
2304707;Granja;CE;Todas;2G;8,29;31,83;33,54;2697,225812;52481;13199
2107001;Montes Altos;MA;Todas;2G;8,30;61,49;63,85;1488,337626;9386;2388
3159001;Santana do Riacho;MG;Todas;2G;8,30;57,34;57,04;677,206598;3974;1287
1506401;Santa Cruz do Arari;PA;Todas;2G;8,31;90,15;87,76;1076,639045;8151;1501
5007901;Sidrolândia;MS;Todas;2G;8,32;66,91;65,85;5286,391475;41949;13170
2915809;Itambé;BA;Todas;2G;8,33;77,82;76,57;1407,320275;22964;6092
5006200;Nova Andradina;MS;Todas;2G;8,33;87,62;87,49;4775,968838;45092;14470
4113734;Luiziana;PR;Todas;2G;8,35;70,33;70,95;908,60297;7269;2264
1711803;Juarina;TO;Todas;2G;8,36;42,66;44,82;481,047809;2230;678
5217203;Piranhas;GO;Todas;2G;8,36;83,04;83,32;2047,764798;11114;4015
3163904;São Pedro da União;MG;Todas;2G;8,37;57,87;58,98;260,827272;5010;1748
2202075;Cajazeiras do Piauí;PI;Todas;2G;8,37;40,30;41,15;514,363232;3341;930
2114007;Zé Doca;MA;Todas;2G;8,38;66,19;68,68;2416,002593;50107;11878
2903805;Boa Vista do Tupim;BA;Todas;2G;8,40;47,71;47,92;2811,268473;17917;4956
2904407;Brejolândia;BA;Todas;2G;8,40;29,21;30,84;2744,890988;11049;3136
1707009;Dianópolis;TO;Todas;2G;8,40;87,27;87,29;3217,292729;19059;5154
5000708;Anastácio;MS;Todas;2G;8,41;84,43;83,56;2949,150967;23707;7352
5002159;Bodoquena;MS;Todas;2G;8,41;74,27;75,21;2507,321201;7957;2450
1500206;Acará;PA;Todas;2G;8,41;34,24;36,17;4343,805221;53084;11715
2311405;Quixeramobim;CE;Todas;2G;8,41;55,94;56,84;3275,62977;71585;20476
5102678;Campo Verde;MT;Todas;2G;8,43;78,53;78,23;4782,110816;30889;9432
2919405;Licínio de Almeida;BA;Todas;2G;8,43;42,83;44,54;843,39087;12309;3483
1718907;Santa Rosa do Tocantins;TO;Todas;2G;8,48;55,85;53,81;1796,257026;4552;1339
2210623;Sebastião Barros;PI;Todas;2G;8,49;38,53;38,87;893,715671;3539;889
1507706;São Sebastião da Boa Vista;PA;Todas;2G;8,49;54,65;55,81;1632,228193;22870;4846
3142254;Miravânia;MG;Todas;2G;8,49;28,84;30,21;602,128228;4501;1177
1502301;Capitão Poço;PA;Todas;2G;8,50;48,78;51,45;2899,553284;51704;12955
3163003;São José da Safira;MG;Todas;2G;8,51;73,11;73,34;213,88081;4074;1163
3170479;Uruana de Minas;MG;Todas;2G;8,51;60,07;61,36;598,502262;3157;1032
3102803;Andrelândia;MG;Todas;2G;8,51;82,42;83,02;1005,284626;12098;3969
5209903;Iaciara;GO;Todas;2G;8,51;76,70;76,50;1550,375717;12368;3402
4207759;Iraceminha;SC;Todas;2G;8,52;37,03;38,55;163,2285;4247;1286
2600203;Afrânio;PE;Todas;2G;8,53;34,41;36,20;1490,587883;17558;4730
2919306;Lençóis;BA;Todas;2G;8,54;54,35;56,22;1277,085685;10232;3000
1506138;Redenção;PA;Todas;2G;8,56;93,50;93,09;3823,808922;73823;19881
2208304;Piracuruca;PI;Todas;2G;8,57;72,77;75,22;2380,403898;27520;7728
2200301;Alto Longá;PI;Todas;2G;8,58;53,21;54,78;1737,836977;13645;3964
2925907;Quijingue;BA;Todas;2G;8,58;22,52;23,52;1342,668418;27072;7232
2211100;União;PI;Todas;2G;8,58;51,71;52,53;1173,435243;42634;10839
1101203;Ministro Andreazza;RO;Todas;2G;8,59;42,09;44,31;798,081377;10342;2925
4314175;Pedras Altas;RS;Todas;2G;8,61;34,04;38,12;1377,371357;2212;758
2206407;Monsenhor Gil;PI;Todas;2G;8,62;53,93;55,40;568,733687;10327;2854
3509908;Cananéia;SP;Todas;2G;8,62;73,77;74,62;1239,378821;12157;3683
5003256;Costa Rica;MS;Todas;2G;8,63;78,36;78,06;5371,811265;19488;6473
2107357;Nova Olinda do Maranhão;MA;Todas;2G;8,65;71,01;71,85;2452,620025;19103;4525
2201929;Bonfim do Piauí;PI;Todas;2G;8,66;35,44;36,41;289,209822;5390;1518
2901353;Andorinha;BA;Todas;2G;8,66;48,66;50,04;1247,612197;14398;4621
3100104;Abadia dos Dourados;MG;Todas;2G;8,67;64,16;65,35;881,063843;6660;2314
4113452;Lindoeste;PR;Todas;2G;8,68;49,74;50,65;361,366959;5361;1707
4115358;Maripá;PR;Todas;2G;8,68;48,78;49,38;283,794899;5667;1893
4211876;Paial;SC;Todas;2G;8,70;26,69;29,43;85,756847;1757;548
3124401;Espírito Santo do Dourado;MG;Todas;2G;8,71;44,43;45,30;263,879253;4426;1450
3152808;Prata;MG;Todas;2G;8,72;78,30;78,19;4847,543641;25121;8218
3122108;Divino das Laranjeiras;MG;Todas;2G;8,73;46,73;46,50;342,248805;4928;1599
1200385;Plácido de Castro;AC;Todas;2G;8,75;64,14;65,15;1943,245354;17142;4742
2904001;Boninal;BA;Todas;2G;8,75;36,23;37,25;934,025102;13683;3392
3119500;Coronel Murta;MG;Todas;2G;8,75;62,61;63,56;815,412908;9104;2532
2929354;São José da Vitória;BA;Todas;2G;8,77;75,40;75,14;72,491321;5691;1711
5107297;São José do Povo;MT;Todas;2G;8,77;37,78;38,51;443,871926;3589;1154
4109500;Guaraqueçaba;PR;Todas;2G;8,77;35,00;35,42;2020,081289;7853;2300
2929909;Seabra;BA;Todas;2G;8,77;52,62;54,97;2517,29089;41714;11493
2209401;Santo Antônio de Lisboa;PI;Todas;2G;8,78;62,79;63,71;387,397755;5983;1776
1709807;Ipueiras;TO;Todas;2G;8,78;60,49;59,91;815,254442;1635;518
2707206;Poço das Trincheiras;AL;Todas;2G;8,78;24,93;24,26;291,938366;13783;3329
4108502;General Carneiro;PR;Todas;2G;8,80;73,26;75,71;1071,183104;13642;3824
2923704;Paratinga;BA;Todas;2G;8,81;40,42;42,27;2614,776059;29483;7211
3111150;Campo Azul;MG;Todas;2G;8,82;45,84;47,01;505,913573;3672;1020
1508001;Tomé-Açu;PA;Todas;2G;8,85;68,16;69,16;5145,360733;56213;13565
4215604;Santa Rosa de Lima;SC;Todas;2G;8,85;32,32;34,03;202,002433;2060;601
2107308;Nova Iorque;MA;Todas;2G;8,87;30,37;29,34;976,909069;4580;1207
2103604;Coroatá;MA;Todas;2G;8,88;72,52;74,29;2263,769286;61661;15929
2516607;Tavares;PB;Todas;2G;8,90;51,24;54,39;237,330707;14085;3796
2920908;Mascote;BA;Todas;2G;8,92;14,40;14,50;772,464905;14527;4102
4317954;Santo Expedito do Sul;RS;Todas;2G;8,92;41,02;43,06;125,735301;2461;821
1200450;Senador Guiomard;AC;Todas;2G;8,95;66,14;68,05;2321,479419;20077;5606
5001003;Aparecida do Taboado;MS;Todas;2G;8,95;91,25;90,85;2750,150494;22252;7508
2103208;Chapadinha;MA;Todas;2G;8,95;74,27;75,60;3247,384581;73263;17647
2210375;São Luis do Piauí;PI;Todas;2G;8,96;35,00;36,60;220,376098;2556;743
2914703;Itaberaba;BA;Todas;2G;8,98;80,14;80,57;2343,488877;61417;17743
1503457;Ipixuna do Pará;PA;Todas;2G;9,00;37,12;39,37;5215,555815;51237;11382
2907707;Chorrochó;BA;Todas;2G;9,00;31,49;32,78;3005,327724;10713;2739
3144904;Nova Módica;MG;Todas;2G;9,01;65,15;66,37;375,972665;3783;1167
2921302;Milagres;BA;Todas;2G;9,02;68,96;72,52;284,382344;10272;3118
2202539;Caraúbas do Piauí;PI;Todas;2G;9,02;23,20;25,88;471,44965;5519;1453
2311355;Quixelô;CE;Todas;2G;9,04;41,94;42,42;559,562502;14978;4652
5207907;Flores de Goiás;GO;Todas;2G;9,05;31,85;32,42;3709,42609;10676;3152
4128633;Doutor Ulysses;PR;Todas;2G;9,05;23,53;23,88;781,449882;5722;1685
2926657;Ribeirão do Largo;BA;Todas;2G;9,07;38,65;38,35;1271,348376;8569;2428
2917201;Ituaçu;BA;Todas;2G;9,09;42,67;44,20;1216,278424;18097;4973
1710706;Itaguatins;TO;Todas;2G;9,11;58,49;61,30;739,859199;6012;1620
5214051;Mundo Novo;GO;Todas;2G;9,11;59,76;61,37;2146,639957;6405;2166
2411403;Santana do Matos;RN;Todas;2G;9,12;47,96;49,59;1419,521998;13798;4047
1304401;Urucurituba;AM;Todas;2G;9,13;63,05;62,36;2906,702582;17676;3295
1703206;Bernardo Sayão;TO;Todas;2G;9,14;48,55;50,00;926,887517;4426;1344
1711951;Lagoa do Tocantins;TO;Todas;2G;9,15;75,47;76,37;911,336074;3521;899
5007950;Tacuru;MS;Todas;2G;9,15;41,92;48,11;1785,323971;10116;2743
3135605;Jequitaí;MG;Todas;2G;9,16;70,48;70,25;1268,442717;7917;2454
5107206;Rio Branco;MT;Todas;2G;9,17;85,42;86,24;562,835599;5045;1687
1713700;Monte Santo do Tocantins;TO;Todas;2G;9,17;45,03;45,32;1091,553152;2084;686
